customer,gender,income,claim,cartype,response
SZ86381,M,56587,312,Sedan,0
LO14518,M,27835,529.45565,Sedan,0
SM52948,F,57107,528,SUV,0
IC44995,F,75921,609.680428,SUV,0
IN57582,F,25125,583.2,Sedan,0
IS21172,F,13037,839.348464,SUV,1
MN19541,M,0,393.215919,Sedan,0
ZU76536,F,45032,36.818178,Sedan,0
AY40674,F,26583,614.4,SUV,0
XM45289,F,23218,447.79344,Sedan,0
IA96447,M,85019,801.6,Sports,0
JK13254,M,29465,566.4,SUV,0
ZR32858,F,41252,514.059402,SUV,0
YV23210,M,23617,907.2,Sedan,0
OB69329,F,18577,412.8,Sedan,1
RL12319,F,51692,892.8,Sedan,0
CT51200,F,65709,12.945127,Sedan,0
JL19416,F,0,1159.2,SUV,0
JY16280,F,43860,156.124914,Sedan,1
TZ22914,M,12940,268.1726,Sedan,0
VM66678,F,81872,256.43803,Sedan,1
XI36396,M,18486,412.8,Sedan,0
FY13480,M,0,633.6,Sedan,0
YQ53901,F,28909,456.702735,Sedan,1
ZK25313,M,57749,355.2,Sedan,0
SM54927,F,0,13.073952,Sedan,0
QD85803,F,30374,304.537298,Sedan,0
JX60415,F,58557,55.510526,Sedan,1
RQ88363,F,77857,160.62847,Sedan,0
GB59748,F,49419,203.296071,Sedan,0
BK73302,M,61638,544.340079,Sedan,0
HH14259,F,0,97.691104,Sedan,0
QX31376,F,70961,408,Sedan,0
OD21455,M,0,232.183503,Sedan,0
GB75821,M,40269,926.4,SUV,0
QK90365,F,19614,574.024018,Sedan,1
HE12295,M,0,616.279356,Sedan,0
PR59105,F,53223,299.788806,Sedan,0
ZA60820,M,0,482.4,Sedan,0
UH79028,M,51066,787.993313,Sedan,1
FG15434,F,52984,167.667603,Sedan,0
BD42101,M,0,528,SUV,0
CJ78860,M,0,748.8,SUV,0
AR63478,M,0,655.073317,Sedan,0
GK73582,F,64586,206.837111,Sedan,0
LK40273,M,33938,63.709865,Sedan,0
NX11526,M,92296,331.2,Sedan,1
OQ15169,F,37995,667.2,SUV,1
OG31942,M,63936,765.012123,Sedan,0
CY90231,M,44096,345.6,Sedan,0
TU68427,F,0,350.4,Sedan,0
WZ83320,F,73876,419.303041,Sedan,0
FH83537,F,0,879.42749,Sports,0
SI31236,M,70200,312,Sedan,0
MK52197,F,0,340.8,Sedan,0
NL75739,M,10375,316.8,Sedan,0
UN77671,F,26906,106.528651,Sedan,0
LK73001,M,34614,547.2,Sedan,0
AP65984,F,0,648,SUV,0
WC21901,M,51397,292.8,Sedan,0
MN79082,M,46750,672.026958,Sedan,0
TU25694,M,0,504,Sedan,0
BC48076,F,48689,985.193759,Sedan,0
SY46862,M,98917,336.612234,Sports,0
ZV99487,F,0,149.269407,Sedan,0
FA46418,F,24213,374.4,Sedan,0
TW45475,M,0,595.2,SUV,0
LR37068,F,35773,446.4,Sedan,0
HT92952,M,82664,133.425609,SUV,1
GD17919,F,0,561.6,Sedan,0
NK91656,M,20075,483.731784,Sedan,0
MH76107,M,56586,121.928014,Sports,0
QO56615,F,13535,384,Sedan,0
XB77333,F,0,326.4,Sedan,1
XV22744,F,35158,165.958605,Sedan,0
OB73235,M,45949,110.556062,Sedan,0
CS70768,F,0,460.8,Sedan,0
QG27547,F,23376,374.4,Sedan,1
NE67816,M,25558,453.6,Sedan,0
DW37404,F,20532,282.657499,Sedan,0
BK76107,F,81872,256.43803,Sedan,1
QY41527,M,23060,731.350857,SUV,0
TY74870,F,25143,8.737111,Sedan,0
CF44171,F,23904,590.4,SUV,1
ZH42145,F,50148,323.485239,Sedan,0
UV69038,M,0,657.6,SUV,0
HP77890,F,56457,138.460771,Sedan,0
XW98867,M,17101,542.4,SUV,1
KV53202,F,0,619.2,Sedan,0
DW20514,M,25539,585.069825,SUV,0
HZ64168,M,0,1191.319334,SUV,0
BY88565,F,48203,413.238845,Sedan,0
PD79570,F,0,1065.617464,Sedan,0
GD59796,F,53243,489.6,Sedan,0
AS62048,M,0,525.6,Sedan,0
AF41118,M,10710,451.2,Sedan,0
DY30071,M,69387,71.517444,Sedan,0
MK56815,M,54538,507.799325,Sedan,0
AV93209,F,31283,499.2,Sedan,0
TJ11671,F,0,523.2,Sedan,0
XI52305,M,86305,80.73124,Sedan,1
LO15516,M,34322,336,Sedan,0
ZD29731,M,29070,292.8,Sedan,0
DC31768,M,49793,640.835113,SUV,0
AR61426,F,93246,41.628869,Sedan,0
EJ95100,F,0,355.2,Sedan,0
EP35930,F,46061,21.612658,Sedan,0
HD32044,F,33816,508.8,Sedan,0
CH78309,M,72211,44.912125,Sedan,0
FW91032,M,85857,100.620067,Sedan,0
JP22499,M,43285,265.742679,Sedan,0
BD66455,M,0,1029.6,SUV,0
NV13794,F,55986,388.506303,SUV,0
DL11519,M,0,748.8,SUV,0
LB29621,F,21370,105.181202,Sedan,0
UW10841,M,74115,275.349481,Sedan,0
DS31990,M,0,150.878447,Sedan,0
KH95802,M,20592,195.153339,Sedan,0
HD32695,F,13128,771.878514,Sedan,0
TG37225,M,26802,316.8,Sedan,1
QN37451,M,0,2201.327879,Sedan,0
KN24990,M,37748,868.8,Sedan,0
UZ80048,M,28001,438.778537,Sedan,0
YJ16163,F,51643,1358.4,Sedan,1
DD97473,F,0,439.001718,Sedan,0
ND43316,M,27782,517.100887,SUV,0
EB93628,F,0,465.6,Sedan,0
VZ39362,F,57078,542.4,Sports,0
JN69287,M,35033,490.638202,Sedan,0
CH97539,F,40001,142.567008,Sedan,0
UY57856,F,0,708.693556,Sedan,0
VT51874,M,0,393.6,Sedan,0
CB78049,M,66114,178.842061,Sedan,0
WJ52097,F,61894,436.8,Sedan,0
KX64629,F,0,744.924331,Sedan,0
WH56217,M,29136,566.4,SUV,0
MW46400,F,0,763.2,Sedan,0
PS92059,F,44190,10.68564,Sedan,0
IV94496,M,51504,2552.343856,SUV,0
WW19050,M,0,50.447629,Sedan,0
JQ81164,F,26628,408,Sedan,0
DC46965,M,11343,154.750098,Sedan,0
YJ35850,M,96018,390.88142,SUV,0
RA38184,F,0,7.991571,Sedan,0
HY36253,M,28677,131.515739,Sedan,0
QF76244,F,83218,245.103885,Sedan,0
VN30344,M,0,576,Sedan,0
FX65946,M,34847,525.6,Sedan,0
WO25669,F,0,1123.212014,SUV,0
TZ76531,M,0,542.4,Sedan,0
HQ70429,F,0,163.046956,Sedan,0
FH81263,M,85510,355.2,Sedan,0
MD32702,F,0,523.2,SUV,0
RQ78687,M,89410,95.997363,Sedan,0
AH97088,M,84417,139.714897,Sedan,0
ON77649,F,35895,312.921256,Sedan,0
UK79109,M,37937,556.8,SUV,1
GW14109,F,48409,345.211703,SUV,0
ZC61874,F,19429,683.45551,SUV,0
DS81757,M,0,721.242206,Sedan,0
FK94501,F,0,273.945412,SUV,0
MQ48266,F,46507,325.569334,Sedan,0
GS69842,F,36615,264.563772,Sedan,0
ZF70768,M,82758,179.430114,Sedan,0
RI76571,M,59349,222.032326,SUV,0
LS98306,M,64113,561.6,Sedan,0
QC95625,M,57449,494.4,Sedan,1
OU24549,M,37573,537.6,SUV,0
XL49151,M,22426,528.391284,Sedan,0
EW34576,F,53071,386.225897,Sedan,0
CZ33664,F,80744,11.879037,Sedan,0
MY31220,F,54230,537.6,Sedan,0
UW98698,M,0,542.016902,Sedan,0
MM27192,F,21514,257.248789,Sedan,1
KB54415,M,13449,326.4,Sedan,0
SE86346,F,58467,452.915621,Sedan,0
WY37677,M,0,856.8,Sports,0
FK17363,F,55645,619.2,SUV,0
FX36546,M,60804,213.225001,Sedan,0
ZX83542,M,26585,308.651195,Sedan,0
LX33054,M,0,2042.569089,Sedan,0
XB91559,M,44051,321.6,Sedan,0
BQ99053,M,0,504,Sedan,0
CB64729,M,20215,537.6,Sedan,0
YQ42614,M,29195,448.181396,Sedan,0
NQ18750,M,0,763.2,Sedan,0
OW54561,M,0,741.6,Sports,0
QK29271,M,0,2270.508697,Sedan,0
IE84844,F,0,655.489027,Sedan,0
KJ50265,M,27951,436.8,Sedan,0
LJ43988,F,27317,489.6,Sedan,0
KW99972,F,40332,463.604317,Sports,0
JF25129,M,26057,523.888845,Sedan,1
EB55390,F,43731,162.461078,Sedan,0
YB70005,M,36225,221.048602,SUV,0
MM45897,M,88545,374.108319,Sedan,0
NC42524,M,30430,425.662574,Sedan,0
QC87108,F,49665,355.2,Sedan,0
KT30737,M,0,856.8,SUV,0
CD88896,F,43860,156.124914,Sedan,1
RQ22171,F,0,264.642948,SUV,0
WY31530,M,0,87.272319,Sedan,0
OO35641,F,78487,448.255019,SUV,0
QG15661,M,66841,123.436634,Sedan,0
NE10467,F,23712,508.8,SUV,0
FV14881,F,56362,945.6,SUV,0
JT64945,F,65024,189.869329,Sedan,0
KA62728,M,87094,64.894362,Sedan,0
VO61192,M,42433,410.946167,Sedan,0
WC42895,F,65724,14.518312,Sedan,0
YS71471,M,45754,333.189774,Sedan,0
JV44724,M,0,734.4,Sports,0
UM28580,F,58577,303.872752,SUV,1
GO80206,F,23737,437.934279,Sedan,0
OQ69520,F,35406,67.504452,Sedan,0
ES16126,M,60475,513.6,Sedan,1
CE11667,M,64801,268.471802,Sedan,1
AK90865,F,0,686.90827,Sports,0
YX91403,F,88944,113.805875,Sedan,0
OU60143,F,60021,882.871945,Sedan,1
OM70085,F,0,483.577807,Sedan,0
GH86762,F,59853,570.847354,SUV,0
KY29506,F,92850,499.2,Sedan,0
EI45850,F,25970,430.818992,Sedan,0
BE92692,M,69236,110.868874,Sedan,0
WH63678,M,74608,407.68374,Sedan,0
BC52397,M,67952,167.405624,Sedan,0
KO73340,M,77299,151.872106,Sedan,0
ZW51071,F,80979,25.961213,Sedan,0
ZY99878,M,90343,833.072722,SUV,0
YK93229,M,0,432,Sedan,0
BM55732,F,74460,331.2,Sedan,0
MR22119,M,24059,537.6,SUV,0
UO54843,M,70286,130.143497,Sedan,0
MW48891,F,0,537.6,Sports,1
FM47139,F,44855,103.607499,Sedan,0
EI91403,M,34946,420.35698,Sedan,0
UG42487,F,0,626.4,Sedan,0
JP27787,F,65775,171.426318,Sedan,0
WF44706,M,26876,364.8,Sedan,1
RC61383,M,28014,631.594469,SUV,0
AM26717,M,0,960.115399,SUV,1
QL75176,F,0,813.6,Sedan,0
IO14680,M,82664,133.425609,SUV,1
JN66901,M,0,2306.508397,SUV,0
RJ39700,M,10037,292.181494,Sedan,0
GI68556,F,41082,106.647493,Sedan,0
JV13438,M,98693,292.8,Sedan,0
LP15901,M,0,1317.6,SUV,0
BT78461,F,96399,307.89535,Sedan,0
HN35280,M,82225,292.8,Sedan,0
YP17198,M,99241,48.304125,Sedan,0
HI36042,M,0,756,SUV,0
WV74449,F,0,511.422666,SUV,0
UF84144,M,26285,403.2,Sedan,0
WC83389,M,51148,308.981664,Sedan,0
No35621,M,49746,624.42874,Sedan,0
NT15165,F,43324,284.667612,Sedan,0
XC16387,F,46072,25.934064,Sedan,0
XC25965,F,26486,614.4,SUV,0
LM44949,F,36938,244.801119,Sedan,0
KW41658,M,21606,340.8,Sedan,0
MU96709,F,46379,345.6,Sedan,0
RZ80299,F,54684,487.070965,Sedan,0
QZ42725,F,0,460.8,Sedan,0
PP35705,M,26376,580.8,SUV,0
SN41301,M,0,468,Sedan,0
XP16538,F,81132,419.105559,SUV,0
KG21285,M,67206,76.289123,Sedan,0
RU75949,M,85789,122.302824,Sports,0
CN16311,F,52218,33.781673,Sedan,0
AI58500,F,26554,391.687368,Sedan,0
UY85263,F,88858,310.36774,Sedan,0
YM50253,F,89270,316.599228,Sedan,0
AD33971,M,0,326.4,Sedan,0
JP64518,M,21629,298.626189,Sedan,0
UL10037,F,61108,49.451117,Sedan,1
OE15005,M,28855,647.442031,SUV,0
QL80621,F,0,297.6,Sedan,0
UP60200,M,87002,199.851173,Sedan,0
VG31922,F,0,1221.143438,SUV,0
JE19783,M,26436,398.4,Sedan,0
WE57129,M,21979,518.686584,Sedan,0
YV49293,F,36900,109.291516,Sedan,0
WI69346,F,71943,305.653785,SUV,0
KQ43374,F,32114,445.29049,SUV,0
MC38650,M,88701,171.830049,Sedan,0
BK15048,M,0,496.8,Sedan,0
YW95322,M,23629,633.6,Sedan,0
CW12066,F,25370,489.6,Sports,1
VM34210,F,0,337.617149,SUV,0
JB11283,M,99583,99.674341,Sedan,0
ZZ97035,M,0,2027.724442,Sedan,0
NK39001,F,13457,285.825083,Sedan,0
SK12752,F,0,350.4,Sedan,1
RL65736,F,13662,408,Sedan,0
BW94308,F,92766,379.029102,Sedan,1
NW65065,F,11904,292.8,Sedan,1
RA34556,M,20178,331.2,Sedan,0
KX75698,M,96587,749.244062,SUV,0
VD62056,F,76157,556.8,Sedan,1
JL15127,M,37256,128.969729,Sedan,1
DI89983,M,16513,340.8,Sedan,0
LQ76461,F,35334,468,Sedan,0
MS18916,M,20978,1176.2788,Sedan,1
XF96605,M,94362,195.405949,Sedan,0
FA59186,M,0,482.4,Sedan,0
TH59993,F,40982,106.665934,Sedan,0
FX12602,M,51352,95.661376,Sedan,0
BC64697,F,0,513.6,Sedan,0
EN61670,F,68931,309.577946,Sedan,1
XP47431,F,54507,702.990032,SUV,1
SX85653,F,85609,652.8,SUV,0
MB69465,M,0,417.6,Sedan,0
HJ21793,F,0,1080.559002,SUV,0
ZA45956,F,16181,1261.319869,SUV,1
TA78865,M,0,669.6,Sedan,0
RK76184,M,0,292.8,Sedan,0
MU75490,M,31756,415.850776,SUV,0
ZZ91716,F,0,491.755368,Sedan,0
UK18731,F,19651,345.6,Sedan,0
YZ67161,M,0,900,SUV,1
ZR79373,F,14290,1300.8,SUV,1
MN98042,M,62291,480,Sports,0
XA47378,F,23803,410.548521,Sedan,0
TZ71391,M,26057,523.888845,Sedan,1
OS84395,M,90252,122.924197,Sedan,0
HU54636,F,41212,405.443681,Sedan,0
UH93563,M,42871,321.6,Sedan,0
DM34321,F,11652,526.476537,Sedan,0
TP30316,M,79157,117.781906,Sedan,0
MP80287,F,0,432,Sedan,0
RI52095,M,51878,316.8,Sedan,0
IN15077,M,99874,307.639408,Sports,0
WC83553,M,92783,6.671268,Sedan,0
OY32548,F,27940,27.66775,Sedan,0
RE81445,F,98132,50.587035,Sedan,0
IX37561,F,0,532.8,Sedan,0
NZ26102,F,0,468,Sedan,0
NE70589,M,29504,809.039071,SUV,0
EP61084,F,68776,87.861666,Sedan,0
ZB87718,F,0,566.4,SUV,1
XZ34917,M,41043,345.6,Sedan,0
ZZ35218,M,0,317.109447,Sedan,0
XN25550,M,55571,904.813121,SUV,0
WE52979,F,82477,432,Sedan,1
XO75323,M,72439,480,SUV,0
LZ19268,F,25370,489.6,Sports,1
WC65050,F,62537,354.199664,Sedan,0
LW59140,M,97729,221.047584,Sedan,0
QF13998,F,0,294.502382,Sedan,0
KR29524,F,78596,133.907696,SUV,0
HF67477,M,14909,1238.077611,Sedan,0
KA89683,F,0,504,Sedan,0
DZ48278,M,38798,332.945455,Sedan,0
UP57305,M,22726,312,Sedan,0
UX94928,M,50941,331.2,Sedan,0
NG56399,M,61367,498.533231,Sedan,0
TD19026,F,90083,181.689191,Sedan,0
PN86062,M,16495,408,Sedan,0
WX48434,M,0,725.870693,SUV,1
HA20933,F,15616,547.2,SUV,0
PU75847,M,98451,316.546868,Sedan,0
HB70063,M,43386,413.002348,SUV,0
ZS94723,F,0,590.4,Sedan,0
PB60303,F,68568,1070.4,Sedan,0
SH55671,F,0,772.8,Sports,0
WW22291,M,63326,361.564021,Sedan,0
FD20455,M,0,720,Sports,0
AR83514,F,59522,427.2,Sedan,0
FS70572,M,76837,23.788022,Sedan,0
VI94769,F,24910,347.857619,Sedan,1
UI44314,M,31911,245.893663,Sedan,0
EU38033,M,39188,355.2,Sedan,0
BD84823,M,57449,494.4,Sedan,1
EK71077,F,0,439.2,Sedan,0
TL60066,F,22283,572.072106,Sedan,1
MY80820,M,42012,40.754246,Sedan,0
AE74442,F,61584,205.294927,Sedan,0
FO13070,M,51066,787.993313,Sedan,1
JX76668,F,62935,232.242326,Sports,0
NT19879,F,29177,307.2,Sedan,0
ZB84321,F,36032,336,Sedan,0
ZO16199,F,17099,331.2,Sedan,0
RO82935,F,18120,302.4,Sedan,0
WY12393,F,82667,307.2,Sedan,0
ZG95780,M,11193,820.8,SUV,0
JR22900,F,36153,323.424189,Sports,0
RT22532,M,18375,535.080276,Sports,1
NC99948,M,0,331.2,Sedan,0
WJ55369,M,30250,398.100233,Sedan,0
QK12068,F,0,712.126586,Sedan,0
AJ89108,F,51643,1358.4,Sedan,1
BT68954,M,0,712.8,Sedan,0
QD36118,F,0,331.2,Sedan,0
EZ48947,M,67197,147.948783,SUV,0
AB72731,F,28358,84.024413,Sports,0
LC27380,F,32224,19.281882,Sedan,0
VK43303,M,68658,296.261405,Sedan,0
OG57342,M,0,312,Sedan,0
IC59236,F,44762,114.51444,Sedan,0
EY75197,F,0,1137.6,SUV,0
LE95702,M,10621,321.6,Sedan,1
UQ13133,M,61567,39.532978,Sedan,0
EW16697,F,50201,99.894584,Sedan,0
OQ99704,F,52801,475.20088,SUV,0
XQ19310,F,0,358.985713,Sedan,0
NJ28041,M,58684,1166.4,SUV,0
FL77069,F,32397,334.626758,SUV,0
LA34671,M,0,369.6,Sedan,0
YC11951,M,96306,185.355353,Sedan,1
EL88957,M,0,720,SUV,0
UU12600,F,33402,71.053011,SUV,0
RB28630,F,39381,355.2,Sedan,0
WY53775,M,19683,561.6,Sports,1
BP49831,F,23656,384,Sedan,0
BC87161,M,92296,331.2,Sedan,1
UK25655,F,64348,212.391975,Sedan,0
EN97874,F,55037,481.823284,Sedan,0
UK86050,F,76590,183.293091,Sedan,0
TG29325,F,22724,9.424668,Sedan,0
PJ74689,F,0,667.2,SUV,0
IA33339,F,57052,483.62724,SUV,0
NN76284,F,0,468,Sedan,0
TY59231,F,48567,624,SUV,1
RA62452,M,70624,49.234943,SUV,0
CE12380,F,0,252.149798,Sedan,0
CP85232,M,58778,302.033971,SUV,0
OB21477,M,53437,436.8,Sedan,0
SU95720,M,0,900,SUV,0
PT42203,M,78617,233.169575,Sedan,0
TP54769,F,39452,398.190882,SUV,0
GR26937,F,47197,76.112618,Sedan,0
ZG10765,F,0,364.8,Sedan,1
YL83902,F,31686,430.994107,Sedan,0
CB17191,F,30646,128.57791,Sedan,0
ZB88708,M,78127,136.172569,Sedan,0
BE55425,M,28095,393.6,Sedan,0
SO43919,M,31650,580.8,SUV,0
OS54451,M,31964,120.060283,Sedan,0
WL72919,F,48139,329.494,Sedan,0
LU79958,F,0,801.022368,Sedan,0
VR14881,M,0,624,Sports,0
AL43475,F,44938,2069.309854,Sedan,0
BQ28323,F,63833,199.460544,Sedan,0
UJ38473,M,81197,94.731199,Sports,0
WO83615,M,44047,969.232217,Sports,0
MK70700,M,68197,176.819414,Sedan,0
LH26563,F,17913,556.8,Sedan,0
OQ20827,M,55593,677.63589,Sedan,0
PX72779,M,41832,402.749918,Sedan,0
LN62857,F,23749,151.550875,Sedan,0
RA65645,M,95697,178.006524,Sports,1
AH41449,M,24666,151.835574,Sports,0
QH46481,F,0,792.868448,Sedan,0
XN16891,M,81097,355.2,Sedan,0
MU88116,F,69085,472.271907,Sports,0
LZ52266,F,0,460.8,Sedan,1
KO44736,M,35095,525.6,Sedan,1
IN65727,F,63684,343.889585,Sedan,0
NB98740,F,82875,455.337179,Sedan,0
CW15758,F,71888,552,SUV,0
XP92021,F,68009,528,SUV,0
WD88540,M,0,460.8,Sedan,0
UN39066,M,26676,537.6,SUV,0
ET39822,F,62902,159.383042,Sedan,1
OS11465,M,79153,508.8,SUV,0
TF64196,F,75121,171.226873,Sedan,0
GM88979,F,54050,571.2,Sedan,0
MU53420,M,0,496.474767,Sedan,1
PS28082,M,57563,316.8,Sedan,0
ZZ77357,M,0,468,Sedan,0
IC22580,M,85339,392.7457,Sedan,0
YF80144,M,15529,1965.6,SUV,0
KN90631,F,28120,537.6,SUV,0
ZR77995,M,97729,97.176153,Sedan,0
VW65351,F,46644,150.688024,Sedan,0
RA97108,F,0,436.8,Sedan,0
HQ82233,M,42995,410.508316,SUV,0
TM33419,F,44536,46.949646,SUV,0
MG77033,M,46971,120.109061,Sedan,0
JB51220,F,0,1116,Sports,0
CM94425,M,61953,497.047297,SUV,0
RN72721,F,20903,561.6,SUV,0
UB17669,F,19864,352.394515,Sedan,1
ZH98656,F,91276,504,SUV,0
FP20500,M,0,850.175941,Sedan,0
NG82219,F,76731,201.455005,Sedan,1
RA43827,F,0,842.4,SUV,0
QU40939,F,0,633.6,Sedan,0
RN36393,F,28513,480,SUV,1
WX16610,F,38492,207.901654,Sedan,0
KR17533,M,40175,154.721555,SUV,0
DB42794,M,58842,528,Sedan,1
NN52789,M,18375,535.080276,Sports,1
MF53477,F,25147,694.598288,SUV,1
VC83809,M,30817,91.834668,Sedan,1
US85318,F,65744,166.507217,Sedan,0
TG69238,F,72845,463.000336,SUV,0
GF17866,M,28142,701.708239,Sports,1
AX36597,F,0,390.161912,Sedan,0
VA30351,F,74454,340.8,Sedan,1
KW81128,F,95140,45.049185,Sports,0
BH60627,M,0,499.2,Sedan,0
ML34366,M,66429,57.712985,Sports,1
VE87035,M,25998,791.878042,Sedan,1
UC75204,F,0,1339.2,SUV,0
ZX35838,F,70177,225.517666,Sedan,0
XX85323,F,54702,955.2,SUV,0
MR56401,F,37072,307.2,Sedan,0
YE70791,M,12430,350.4,Sedan,1
QK69627,F,75264,343.340301,Sedan,0
AL95338,F,0,655.2,Sedan,0
VO26340,M,0,669.6,Sedan,0
CK35310,F,27083,525.6,Sedan,0
XC68458,M,21832,403.2,Sedan,0
FE12805,F,34161,892.8,SUV,0
LP34743,F,13037,839.348464,SUV,1
ER65086,M,90778,62.291009,Sedan,0
EC66666,F,0,321.6,Sedan,0
KT26739,F,58557,55.510526,Sedan,1
WI57118,M,56398,408,Sedan,0
FY32647,M,0,577.57549,Sedan,0
RP27249,F,80358,443.637243,SUV,0
IC94434,F,23815,424.330166,Sedan,1
MA80983,M,55663,194.739777,SUV,0
ZZ69693,M,0,496.8,Sedan,0
AZ50087,M,32787,568.58486,Sedan,0
DI51103,F,0,355.2,Sedan,0
JJ23168,F,20497,425.358596,Sedan,0
CR20811,F,60642,428.27511,SUV,0
SV35618,F,87747,46.492039,SUV,0
MB83471,M,0,574.102379,Sedan,0
ZO54248,F,23970,43.959921,Sedan,0
OS39723,F,68665,331.2,Sedan,0
HI71466,M,23459,185.070399,Sedan,0
DR32525,M,0,460.8,Sedan,0
WY58284,M,97361,350.4,Sedan,1
NT97069,M,53988,206.82346,Sedan,0
VH43367,F,61402,302.4,Sedan,0
BF72793,F,0,446.4,Sedan,0
IX60436,M,65099,350.4,Sedan,0
YF30946,M,63032,404.550554,Sedan,0
YE20366,M,14390,402.778867,Sedan,0
ZZ43513,M,73597,485.183645,SUV,0
HG51739,F,0,350.4,Sedan,0
ZU88113,M,90751,315.826382,Sedan,0
RW70500,F,43657,316.8,Sedan,0
IK82336,F,39018,561.6,SUV,0
JC34468,F,36060,774.558233,Sports,0
BA40043,M,60689,5.746657,Sedan,0
UK76891,F,63259,316.795337,Sedan,0
NK34682,M,39492,326.4,Sedan,0
IK66117,M,21827,321.6,Sedan,0
HH61461,F,57483,540.072619,Sedan,0
FS49381,F,25813,205.332749,Sedan,0
OZ58610,M,0,784.8,SUV,0
MN81810,F,76638,435.189747,Sedan,0
JI70886,M,0,489.6,SUV,0
WH83589,F,25448,345.022359,Sedan,0
OP26403,F,32017,297.6,Sedan,0
BT78503,M,0,525.6,Sedan,0
PS57128,F,41341,240.24432,Sedan,0
UI80897,M,50470,377.498287,Sedan,0
DP84567,M,0,878.4,SUV,0
OY68395,F,40740,950.4,SUV,0
XO43812,M,56482,955.2,SUV,0
CU69816,M,22885,386.245297,Sedan,0
XO90806,F,67128,339.017729,SUV,0
CO71312,F,10384,914.434097,SUV,0
TD97297,M,35456,505.082702,Sports,0
SM14243,F,0,460.084192,Sedan,0
QG50480,M,0,135.851316,Sedan,0
SF30642,M,49706,617.515196,SUV,0
SL71998,M,63223,397.622116,Sedan,0
EB52195,F,40639,301.60252,Sedan,0
WL21375,F,0,747.658769,Sedan,0
PP48389,F,0,940.8,Sports,0
WX31658,F,32312,276.590788,Sedan,0
JE13986,F,62587,412.8,Sedan,0
JC11405,M,55687,1324.8,SUV,1
ZU83252,F,61897,3.406136,Sedan,0
PI96349,M,0,489.6,SUV,1
GH90738,F,71176,278.072755,Sedan,0
UZ60774,F,0,626.4,Sedan,0
DJ47372,M,23202,460.8,Sedan,0
HW62747,M,0,302.4,Sedan,0
MW70227,M,20396,364.8,Sedan,1
SU86402,F,25876,398.4,Sedan,0
MA15172,F,14290,1300.8,SUV,1
EZ50606,F,0,612.102262,SUV,0
IE49043,F,21114,864,Sedan,0
PB47955,F,0,856.8,SUV,0
ZF95586,F,54831,136.2171,Sedan,0
KX23516,F,0,699.615192,SUV,0
XW54288,M,35461,9.214343,Sedan,0
AW73065,F,0,532.8,Sedan,0
FU74983,F,68771,276.268778,Sedan,0
YQ42353,M,72960,143.535826,Sedan,0
FT86104,M,28215,468,Sedan,1
WK29536,F,90969,190.751345,Sedan,0
ZL45417,F,0,799.251165,Sedan,0
QV89018,M,89025,179.251604,Sedan,0
SY29553,F,0,350.4,Sedan,0
ZJ15114,M,60986,417.781693,Sedan,0
TU77462,M,48088,134.828318,Sedan,0
AH55475,M,44246,585.6,SUV,0
UH89141,F,59130,436.533172,Sports,0
WJ92113,F,91061,556.8,Sedan,0
FP39090,M,14072,511.2,Sedan,1
QN65180,F,22254,125.194389,Sedan,0
FP67680,M,15323,614.4,SUV,0
BK57087,F,38223,537.6,SUV,0
YR84813,M,0,756,Sedan,0
TM25808,M,74720,200.812425,Sedan,0
WY23230,F,13688,403.2,Sedan,0
AQ70619,M,71024,266.640638,Sedan,0
BN74259,M,45360,350.4,Sedan,0
WT71621,F,63297,251.756739,Sedan,0
XR17548,M,78735,225.558918,Sedan,0
MM62953,M,66620,336,Sedan,0
IN56924,F,0,297.6,Sedan,0
LL55780,F,0,446.4,Sedan,0
NA45983,M,38870,145.365072,Sedan,0
LU30834,F,78046,759.119999,SUV,0
ZM40672,F,0,292.8,Sedan,0
JW30054,M,71034,494.4,Sedan,0
AD71478,M,54339,10.478305,Sedan,0
LA53648,F,0,1059.572464,SUV,0
PD55753,M,0,554.522969,Sedan,0
JD82896,F,0,1000.8,SUV,0
HO40387,M,0,345.6,Sedan,0
NP30139,M,56779,435.388932,Sedan,0
YM77369,M,56146,401.785805,Sedan,0
TO74000,M,30595,446.08476,Sedan,0
NY93341,F,33882,272.835064,SUV,0
IV74747,M,0,469.229028,Sedan,0
BH61054,F,61040,391.942636,Sedan,0
NI78185,M,0,425.266308,Sedan,1
JS42382,M,99960,364.8,Sedan,0
GY43856,F,75648,112.660916,SUV,1
AS18084,F,25370,489.6,Sports,1
CW77053,F,0,297.6,Sedan,0
SX25962,M,83283,273.702709,Sedan,0
LW75453,M,29445,334.015169,Sedan,0
ZU30804,M,22520,350.4,Sedan,1
RA89822,F,20090,523.2,Sports,1
MF41879,M,0,601.021286,SUV,0
EG56026,F,69263,494.847804,Sedan,0
ZF73834,F,76731,201.455005,Sedan,1
PL33465,F,63774,60.036683,Sedan,1
LX30483,F,0,489.6,SUV,0
QX22025,F,37025,427.243803,SUV,0
SM52139,M,33663,350.4,Sedan,0
XK11432,M,0,297.6,Sedan,0
RW65101,F,0,503.204804,Sedan,0
RE63028,F,87210,353.592003,Sedan,0
SW93780,M,24182,316.8,Sedan,0
MJ14480,F,35012,345.6,Sedan,0
VN22337,F,83869,348.186032,Sedan,0
JS43228,M,49088,698.4,Sedan,0
OO92815,F,21246,398.4,Sedan,0
